experiment,run,crossover_type,final_generation,final_best_robot_id,final_best_fitness,final_best_born_generation,child_id,parent_id,parent_choice,chosen_parent_slot,original_child_generation,generation_zero_based,step_from_final_best,distance
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,826,817,elite_parent,parent2,34,33,9,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,884,826,elite_parent,parent2,36,35,8,0.4618867923939762
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,905,884,elite_parent,parent1,37,36,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,967,905,elite_parent,parent1,39,38,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,993,967,elite_parent,parent2,40,39,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,1025,993,elite_parent,parent2,41,40,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,1033,1025,elite_parent,parent1,42,41,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,1070,1033,elite_parent,parent1,43,42,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,1143,1070,elite_parent,parent1,46,45,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,1,homologous_gene_block_recombination,50,1213,78.20630140355823,49,1213,1143,elite_parent,parent1,49,48,0,0.2246384405668512
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,36,18,elite_parent,parent1,2,1,16,0.4841310499438951
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,133,36,elite_parent,parent2,6,5,15,0.4198106238469985
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,169,133,elite_parent,parent2,7,6,14,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,184,169,elite_parent,parent2,8,7,13,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,205,184,elite_parent,parent2,9,8,12,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,248,205,elite_parent,parent2,10,9,11,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,271,248,elite_parent,parent2,11,10,10,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,293,271,elite_parent,parent1,12,11,9,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,331,293,elite_parent,parent2,14,13,8,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,380,331,elite_parent,parent1,16,15,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,496,380,elite_parent,parent1,20,19,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,515,496,elite_parent,parent2,21,20,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,548,515,elite_parent,parent2,22,21,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,580,548,elite_parent,parent2,24,23,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,631,580,elite_parent,parent1,26,25,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,839,631,elite_parent,parent1,34,33,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,2,homologous_gene_block_recombination,50,1081,75.46539664892768,44,1081,839,elite_parent,parent1,44,43,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,49,19,elite_parent,parent1,2,1,16,0.505988949814461
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,72,49,elite_parent,parent2,3,2,15,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,79,72,elite_parent,parent2,4,3,14,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,122,79,elite_parent,parent1,5,4,13,0.6579594841566121
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,142,122,elite_parent,parent1,6,5,12,0.2038570507805291
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,187,142,elite_parent,parent1,8,7,11,0.1536631734485384
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,232,187,elite_parent,parent1,10,9,10,0.382033780403936
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,321,232,elite_parent,parent2,13,12,9,0.382033780403936
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,395,321,elite_parent,parent1,16,15,8,0.1904072045101366
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,449,395,elite_parent,parent2,18,17,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,493,449,elite_parent,parent1,20,19,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,523,493,elite_parent,parent2,21,20,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,548,523,elite_parent,parent1,22,21,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,603,548,elite_parent,parent2,25,24,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,698,603,elite_parent,parent1,28,27,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,841,698,elite_parent,parent2,34,33,1,0.098082073081517
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,3,homologous_gene_block_recombination,50,934,91.82323165152684,38,934,841,elite_parent,parent1,38,37,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,158,10,elite_parent,parent2,7,6,12,0.9679547614478982
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,192,158,elite_parent,parent1,8,7,11,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,218,192,elite_parent,parent1,9,8,10,0.4867059852204232
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,233,218,elite_parent,parent1,10,9,9,0.5099322152968283
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,275,233,elite_parent,parent1,11,10,8,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,278,275,elite_parent,parent1,12,11,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,356,278,elite_parent,parent1,15,14,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,392,356,elite_parent,parent1,16,15,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,432,392,elite_parent,parent2,18,17,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,470,432,elite_parent,parent2,19,18,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,559,470,elite_parent,parent1,23,22,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,760,559,elite_parent,parent1,31,30,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,4,homologous_gene_block_recombination,50,878,80.76538410917776,36,878,760,elite_parent,parent1,36,35,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,57,24,elite_parent,parent2,3,2,11,0.4527902492132116
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,81,57,elite_parent,parent1,4,3,10,0.7194949213593728
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,137,81,elite_parent,parent1,6,5,9,0.5920717490062141
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,283,137,elite_parent,parent1,12,11,8,0.7207266741112821
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,307,283,elite_parent,parent2,13,12,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,542,307,elite_parent,parent2,22,21,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,646,542,elite_parent,parent1,26,25,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,779,646,elite_parent,parent2,32,31,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,920,779,elite_parent,parent1,37,36,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,929,920,elite_parent,parent1,38,37,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,1035,929,elite_parent,parent1,42,41,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,50,1213,92.59555058634126,49,1213,1035,elite_parent,parent1,49,48,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,211,14,elite_parent,parent2,9,8,11,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,308,211,elite_parent,parent2,13,12,10,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,363,308,elite_parent,parent1,15,14,9,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,428,363,elite_parent,parent2,18,17,8,0.4508308516396404
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,594,428,elite_parent,parent2,24,23,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,673,594,elite_parent,parent2,27,26,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,743,673,elite_parent,parent2,30,29,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,905,743,elite_parent,parent1,37,36,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,949,905,elite_parent,parent2,38,37,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,984,949,elite_parent,parent1,40,39,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,1105,984,elite_parent,parent2,45,44,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,50,1198,93.28073249914954,48,1198,1105,elite_parent,parent1,48,47,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,35,25,elite_parent,parent1,2,1,21,0.8574870708025867
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,152,35,elite_parent,parent2,7,6,20,0.920865803013932
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,195,152,elite_parent,parent1,8,7,19,1.2284085621579228
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,224,195,elite_parent,parent1,9,8,18,0.5275052279244987
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,276,224,elite_parent,parent1,12,11,17,0.2275783526790034
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,370,276,elite_parent,parent1,15,14,16,0.3611127877994164
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,421,370,elite_parent,parent2,17,16,15,0.2296959871385237
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,427,421,elite_parent,parent2,18,17,14,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,457,427,elite_parent,parent1,19,18,13,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,487,457,elite_parent,parent2,20,19,12,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,506,487,elite_parent,parent1,21,20,11,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,643,506,elite_parent,parent1,26,25,10,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,663,643,elite_parent,parent1,27,26,9,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,713,663,elite_parent,parent2,29,28,8,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,743,713,elite_parent,parent2,30,29,7,0.1319963287867595
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,758,743,elite_parent,parent2,31,30,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,787,758,elite_parent,parent1,32,31,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,812,787,elite_parent,parent2,33,32,4,0.2329312421620281
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,972,812,elite_parent,parent1,39,38,3,0.093265500965709
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,993,972,elite_parent,parent2,40,39,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,1042,993,elite_parent,parent1,42,41,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,50,1064,89.58286370296996,43,1064,1042,elite_parent,parent2,43,42,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,42,22,elite_parent,parent1,2,1,18,0.3472728444629077
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,96,42,elite_parent,parent1,4,3,17,0.3472728444629077
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,203,96,elite_parent,parent1,9,8,16,0.2668744466403431
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,281,203,elite_parent,parent2,12,11,15,0.2227103155293321
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,353,281,elite_parent,parent2,15,14,14,0.2227103155293321
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,441,353,elite_parent,parent1,18,17,13,0.3099925226058759
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,473,441,elite_parent,parent2,19,18,12,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,526,473,elite_parent,parent1,22,21,11,0.1842847059841439
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,554,526,elite_parent,parent1,23,22,10,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,590,554,elite_parent,parent1,24,23,9,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,641,590,elite_parent,parent1,26,25,8,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,674,641,elite_parent,parent2,27,26,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,677,674,elite_parent,parent1,28,27,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,711,677,elite_parent,parent2,29,28,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,768,711,elite_parent,parent1,31,30,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,778,768,elite_parent,parent2,32,31,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,817,778,elite_parent,parent2,33,32,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,1064,817,elite_parent,parent2,43,42,1,0.1462027271185598
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,50,1120,64.8349661392996,45,1120,1064,elite_parent,parent1,45,44,0,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,60,24,elite_parent,parent1,3,2,9,0.4026415048227091
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,141,60,elite_parent,parent1,6,5,8,0.2834858533065509
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,170,141,elite_parent,parent2,7,6,7,0.4764658595256588
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,208,170,elite_parent,parent2,9,8,6,0.1893626585448281
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,284,208,elite_parent,parent2,12,11,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,325,284,elite_parent,parent1,13,12,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,372,325,elite_parent,parent2,15,14,3,0.1893626585448281
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,460,372,elite_parent,parent2,19,18,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,980,460,elite_parent,parent1,40,39,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,9,homologous_gene_block_recombination,50,1012,91.06238969468464,41,1012,980,elite_parent,parent1,41,40,0,0.125
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,46,13,elite_parent,parent2,2,1,15,0.38139607098522
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,219,46,elite_parent,parent1,9,8,14,0.7043707802139072
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,309,219,elite_parent,parent1,13,12,13,0.3157333981941058
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,334,309,elite_parent,parent1,14,13,12,0.5189317136741501
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,413,334,elite_parent,parent2,17,16,11,0.2421610524189263
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,446,413,elite_parent,parent2,18,17,10,0.2421610524189263
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,597,446,elite_parent,parent1,24,23,9,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,673,597,elite_parent,parent1,27,26,8,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,691,673,elite_parent,parent2,28,27,7,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,716,691,elite_parent,parent2,29,28,6,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,763,716,elite_parent,parent1,31,30,5,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,828,763,elite_parent,parent2,34,33,4,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,885,828,elite_parent,parent2,36,35,3,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,909,885,elite_parent,parent1,37,36,2,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,1034,909,elite_parent,parent1,42,41,1,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,10,homologous_gene_block_recombination,50,1189,66.57893748163391,48,1189,1034,elite_parent,parent1,48,47,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,71,18,elite_parent,parent1,3,2,6,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,199,71,elite_parent,parent1,8,7,5,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,419,199,elite_parent,parent1,17,16,4,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,450,419,elite_parent,parent1,18,17,3,0.271969176839019
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,519,450,elite_parent,parent2,21,20,2,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,553,519,elite_parent,parent2,23,22,1,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,1,promoter_aligned_cut_and_splice,50,916,92.4768460887796,37,916,553,elite_parent,parent1,37,36,0,0.0
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,50,409,56.30393482323413,17,46,21,elite_parent,parent2,2,1,3,0.4229877667186733
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,50,409,56.30393482323413,17,181,46,elite_parent,parent2,8,7,2,0.5693941888559727
flat_promoter_aligned_cut_and_splice_25pop_25off_50gen_1000steps,2,promoter_aligned_cut_and_splice,50,409,56.30393482323413,17,309,181,elite_parent,parent1,13,12,1,0.0
