experiment,run,crossover_type,crossover_label,generation,generation_zero_based,population_size,metric_count,distance_matrix_average,mean_pairwise_morphological_distance
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,14,13,25,8,full_n_by_n_with_diagonal,0.20376966697028268
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,15,14,25,8,full_n_by_n_with_diagonal,0.16986523593891756
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,16,15,25,8,full_n_by_n_with_diagonal,0.08148149498110864
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,17,16,25,8,full_n_by_n_with_diagonal,0.04506679524141328
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,18,17,25,8,full_n_by_n_with_diagonal,0.05014432424379712
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,19,18,25,8,full_n_by_n_with_diagonal,0.08165064898221498
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,20,19,25,8,full_n_by_n_with_diagonal,0.08473384130976357
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,21,20,25,8,full_n_by_n_with_diagonal,0.08935649753038136
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,22,21,25,8,full_n_by_n_with_diagonal,0.0973136539198307
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,23,22,25,8,full_n_by_n_with_diagonal,0.09721093522664513
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,24,23,25,8,full_n_by_n_with_diagonal,0.096336641325829
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,25,24,25,8,full_n_by_n_with_diagonal,0.09491372438886399
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,26,25,25,8,full_n_by_n_with_diagonal,0.09491372438886397
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,27,26,25,8,full_n_by_n_with_diagonal,0.09042202140648725
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,28,27,25,8,full_n_by_n_with_diagonal,0.061738647871335914
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,29,28,25,8,full_n_by_n_with_diagonal,0.06662508424187018
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,30,29,25,8,full_n_by_n_with_diagonal,0.08732933165479877
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,31,30,25,8,full_n_by_n_with_diagonal,0.0644860948579267
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,32,31,25,8,full_n_by_n_with_diagonal,0.0644860948579267
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,33,32,25,8,full_n_by_n_with_diagonal,0.07788070946261726
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,34,33,25,8,full_n_by_n_with_diagonal,0.07788070946261726
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,35,34,25,8,full_n_by_n_with_diagonal,0.07920832981812959
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,36,35,25,8,full_n_by_n_with_diagonal,0.07920832981812959
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,37,36,25,8,full_n_by_n_with_diagonal,0.06613468568831024
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,38,37,25,8,full_n_by_n_with_diagonal,0.06613468568831024
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,39,38,25,8,full_n_by_n_with_diagonal,0.03703843802372298
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,40,39,25,8,full_n_by_n_with_diagonal,0.04311768708286984
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,41,40,25,8,full_n_by_n_with_diagonal,0.028485415968969283
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,42,41,25,8,full_n_by_n_with_diagonal,0.03822500213646267
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,43,42,25,8,full_n_by_n_with_diagonal,0.017808029714708188
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,44,43,25,8,full_n_by_n_with_diagonal,0.011706300505239764
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,45,44,25,8,full_n_by_n_with_diagonal,0.006107635046212052
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,46,45,25,8,full_n_by_n_with_diagonal,0.006107635046212052
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,47,46,25,8,full_n_by_n_with_diagonal,0.006107635046212052
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,48,47,25,8,full_n_by_n_with_diagonal,0.006107635046212052
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,49,48,25,8,full_n_by_n_with_diagonal,0.006107635046212052
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,5,homologous_gene_block_recombination,homologous recombination,50,49,25,8,full_n_by_n_with_diagonal,0.006107635046212052
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,1,0,25,8,full_n_by_n_with_diagonal,0.27382846437202024
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,2,1,25,8,full_n_by_n_with_diagonal,0.26669432643583774
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,3,2,25,8,full_n_by_n_with_diagonal,0.25937040173934234
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,4,3,25,8,full_n_by_n_with_diagonal,0.25569745922756126
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,5,4,25,8,full_n_by_n_with_diagonal,0.26395546269766146
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,6,5,25,8,full_n_by_n_with_diagonal,0.2604536910053328
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,7,6,25,8,full_n_by_n_with_diagonal,0.2528142541372099
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,8,7,25,8,full_n_by_n_with_diagonal,0.24414049931391127
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,9,8,25,8,full_n_by_n_with_diagonal,0.24367937730536673
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,10,9,25,8,full_n_by_n_with_diagonal,0.2449495960503211
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,11,10,25,8,full_n_by_n_with_diagonal,0.24401501512807072
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,12,11,25,8,full_n_by_n_with_diagonal,0.24492526585312036
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,13,12,25,8,full_n_by_n_with_diagonal,0.24165679621692357
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,14,13,25,8,full_n_by_n_with_diagonal,0.24165679621692362
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,15,14,25,8,full_n_by_n_with_diagonal,0.2276994691726516
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,16,15,25,8,full_n_by_n_with_diagonal,0.20816175972556047
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,17,16,25,8,full_n_by_n_with_diagonal,0.21616250836760595
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,18,17,25,8,full_n_by_n_with_diagonal,0.2284737292578513
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,19,18,25,8,full_n_by_n_with_diagonal,0.22990876754915343
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,20,19,25,8,full_n_by_n_with_diagonal,0.219576626620036
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,21,20,25,8,full_n_by_n_with_diagonal,0.1864007820847769
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,22,21,25,8,full_n_by_n_with_diagonal,0.07952407614400922
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,23,22,25,8,full_n_by_n_with_diagonal,0.02434994996510193
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,24,23,25,8,full_n_by_n_with_diagonal,0.0114563931373665
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,25,24,25,8,full_n_by_n_with_diagonal,0.0114563931373665
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,26,25,25,8,full_n_by_n_with_diagonal,0.011456393137366502
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,27,26,25,8,full_n_by_n_with_diagonal,0.0114563931373665
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,28,27,25,8,full_n_by_n_with_diagonal,0.0114563931373665
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,29,28,25,8,full_n_by_n_with_diagonal,0.0114563931373665
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,30,29,25,8,full_n_by_n_with_diagonal,0.011456393137366502
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,31,30,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,32,31,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,33,32,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,34,33,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,35,34,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,36,35,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,37,36,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,38,37,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,39,38,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,40,39,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,41,40,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,42,41,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,43,42,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,44,43,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,45,44,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,46,45,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,47,46,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,48,47,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,49,48,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,6,homologous_gene_block_recombination,homologous recombination,50,49,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,1,0,25,8,full_n_by_n_with_diagonal,0.23688987071370557
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,2,1,25,8,full_n_by_n_with_diagonal,0.25293762288032523
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,3,2,25,8,full_n_by_n_with_diagonal,0.24551386202589273
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,4,3,25,8,full_n_by_n_with_diagonal,0.24012008155420864
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,5,4,25,8,full_n_by_n_with_diagonal,0.2593605519280325
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,6,5,25,8,full_n_by_n_with_diagonal,0.25407567224309746
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,7,6,25,8,full_n_by_n_with_diagonal,0.25052104054720137
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,8,7,25,8,full_n_by_n_with_diagonal,0.2596295900791827
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,9,8,25,8,full_n_by_n_with_diagonal,0.2771291242419288
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,10,9,25,8,full_n_by_n_with_diagonal,0.25609574716875927
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,11,10,25,8,full_n_by_n_with_diagonal,0.25757428154164735
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,12,11,25,8,full_n_by_n_with_diagonal,0.2602922260533923
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,13,12,25,8,full_n_by_n_with_diagonal,0.2783439999483299
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,14,13,25,8,full_n_by_n_with_diagonal,0.28333875942586473
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,15,14,25,8,full_n_by_n_with_diagonal,0.3017587702732313
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,16,15,25,8,full_n_by_n_with_diagonal,0.30945318230326396
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,17,16,25,8,full_n_by_n_with_diagonal,0.2904513883746446
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,18,17,25,8,full_n_by_n_with_diagonal,0.2415867040047723
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,19,18,25,8,full_n_by_n_with_diagonal,0.2057616570273649
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,20,19,25,8,full_n_by_n_with_diagonal,0.11248807192392683
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,21,20,25,8,full_n_by_n_with_diagonal,0.011877471283537385
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,22,21,25,8,full_n_by_n_with_diagonal,0.011877471283537385
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,23,22,25,8,full_n_by_n_with_diagonal,0.023954468230632006
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,24,23,25,8,full_n_by_n_with_diagonal,0.011877471283537385
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,25,24,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,26,25,25,8,full_n_by_n_with_diagonal,0.015262345911295648
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,27,26,25,8,full_n_by_n_with_diagonal,0.015262345911295648
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,28,27,25,8,full_n_by_n_with_diagonal,0.015262345911295648
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,29,28,25,8,full_n_by_n_with_diagonal,0.015262345911295648
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,30,29,25,8,full_n_by_n_with_diagonal,0.023590268203428303
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,31,30,25,8,full_n_by_n_with_diagonal,0.048210461999380685
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,32,31,25,8,full_n_by_n_with_diagonal,0.07271672273066924
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,33,32,25,8,full_n_by_n_with_diagonal,0.07374286813017211
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,34,33,25,8,full_n_by_n_with_diagonal,0.06823923603318607
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,35,34,25,8,full_n_by_n_with_diagonal,0.04135276993147844
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,36,35,25,8,full_n_by_n_with_diagonal,0.04135276993147844
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,37,36,25,8,full_n_by_n_with_diagonal,0.05018461723609514
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,38,37,25,8,full_n_by_n_with_diagonal,0.0454077092222963
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,39,38,25,8,full_n_by_n_with_diagonal,0.058926069053323725
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,40,39,25,8,full_n_by_n_with_diagonal,0.06853509940913373
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,41,40,25,8,full_n_by_n_with_diagonal,0.07543401047664973
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,42,41,25,8,full_n_by_n_with_diagonal,0.05734702680069932
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,43,42,25,8,full_n_by_n_with_diagonal,0.018396699583052758
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,44,43,25,8,full_n_by_n_with_diagonal,0.0037131458155172554
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,45,44,25,8,full_n_by_n_with_diagonal,0.0037131458155172554
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,46,45,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,47,46,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,48,47,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,49,48,25,8,full_n_by_n_with_diagonal,0.0
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,7,homologous_gene_block_recombination,homologous recombination,50,49,25,8,full_n_by_n_with_diagonal,0.01904900805035473
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,1,0,25,8,full_n_by_n_with_diagonal,0.26260334991149664
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,2,1,25,8,full_n_by_n_with_diagonal,0.23426999644444277
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,3,2,25,8,full_n_by_n_with_diagonal,0.24331976419500953
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,4,3,25,8,full_n_by_n_with_diagonal,0.23350208253309074
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,5,4,25,8,full_n_by_n_with_diagonal,0.24178799880617388
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,6,5,25,8,full_n_by_n_with_diagonal,0.24567185342263456
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,7,6,25,8,full_n_by_n_with_diagonal,0.2385734777515985
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,8,7,25,8,full_n_by_n_with_diagonal,0.23875284584475512
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,9,8,25,8,full_n_by_n_with_diagonal,0.23572354381234387
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,10,9,25,8,full_n_by_n_with_diagonal,0.2371931320578321
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,11,10,25,8,full_n_by_n_with_diagonal,0.2380170222945967
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,12,11,25,8,full_n_by_n_with_diagonal,0.20859978333556428
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,13,12,25,8,full_n_by_n_with_diagonal,0.20844405622897944
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,14,13,25,8,full_n_by_n_with_diagonal,0.1925098078571719
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,15,14,25,8,full_n_by_n_with_diagonal,0.17875743275557643
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,16,15,25,8,full_n_by_n_with_diagonal,0.1718166155315302
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,17,16,25,8,full_n_by_n_with_diagonal,0.14938371052284025
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,18,17,25,8,full_n_by_n_with_diagonal,0.12515355369491898
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,19,18,25,8,full_n_by_n_with_diagonal,0.1359886668181652
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,20,19,25,8,full_n_by_n_with_diagonal,0.12385141723339747
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,21,20,25,8,full_n_by_n_with_diagonal,0.13083939696607302
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,22,21,25,8,full_n_by_n_with_diagonal,0.1227869339194991
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,23,22,25,8,full_n_by_n_with_diagonal,0.11731194323642259
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,24,23,25,8,full_n_by_n_with_diagonal,0.060801020101586035
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,25,24,25,8,full_n_by_n_with_diagonal,0.055135906051998224
flat_homologous_gene_block_recombination_25pop_25off_50gen_1000steps,8,homologous_gene_block_recombination,homologous recombination,26,25,25,8,full_n_by_n_with_diagonal,0.056688778863145876
