experiment,crossover_type,run,parent_slot,pair_count,child_count,run_count,morph_distance_mean,morph_distance_median,morph_distance_std,morph_distance_q25,morph_distance_q75,shape_distance_mean,shape_distance_median,shape_distance_std,shape_distance_q25,shape_distance_q75,occupied_union_material_distance_mean,occupied_union_material_distance_median,occupied_union_material_distance_std,occupied_union_material_distance_q25,occupied_union_material_distance_q75,material_substitution_distance_mean,material_substitution_distance_median,material_substitution_distance_std,material_substitution_distance_q25,material_substitution_distance_q75,trait_profile_distance_mean,trait_profile_distance_median,trait_profile_distance_std,trait_profile_distance_q25,trait_profile_distance_q75,parent_pair_morph_distance_mean,parent_pair_morph_distance_median,parent_pair_morph_distance_std,parent_pair_morph_distance_q25,parent_pair_morph_distance_q75,child_fitness_mean,child_fitness_median,child_fitness_std,child_fitness_q25,child_fitness_q75,fitness_delta_mean,fitness_delta_median,fitness_delta_std,fitness_delta_q25,fitness_delta_q75,morph_distance_min,morph_distance_max,morph_distance_raw_mean,shape_distance_raw_mean,occupied_union_material_distance_raw_mean,material_substitution_distance_raw_mean,size_norm_abs_diff_mean,symmetry_abs_diff_mean,proportion_abs_diff_mean,coverage_abs_diff_mean,relative_joints_abs_diff_mean,relative_limbs_abs_diff_mean,muscle_prop_abs_diff_mean
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,4,parent1,1164,1164,1,0.17871897387958469,0.1812025445183309,0.14982835550735246,0.0,0.31808681735717986,0.09015845742649864,0.0833333333333333,0.09727923559556939,0.0,0.1388888888888889,0.44123755394737013,0.5,0.34033741291203706,0.0,0.75,0.21799251721932134,0.0,0.2536132401614995,0.0,0.4444444444444444,0.23809771147740466,0.2683150183150183,0.19104335712690193,0.0,0.4026717032967032,0.10429729181778677,0.0,0.13785369739641842,0.0,0.226766178468128,10.88788800902588,5.098940871020432,10.369424837793142,2.0445934130781156,23.01765251951553,-11.094823838413395,-7.9197066299957175,10.55253327818286,-19.620855787889433,-2.076907231453504,0.0,0.5429602071166318,0.43777029335877743,3.245704467353952,4.299828178694158,1.0541237113402062,0.22669289466401352,0.11562993051016095,0.15214776632302404,0.14920651966399387,0.17901812983301763,0.23093738067964875,0.17901812983301763
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,4,parent2,1164,1164,1,0.18170294488551814,0.1929172832830185,0.1488033142806901,0.0,0.30828605253073066,0.09003913707521953,0.0833333333333333,0.09556545339221963,0.0,0.1388888888888889,0.4401058380125638,0.5,0.33877018370631146,0.0,0.75,0.206488440444626,0.0,0.24923978367431332,0.0,0.4,0.2424669145977284,0.2777995813710099,0.19121554714385602,0.0,0.4084798534798535,0.10429729181778677,0.0,0.13785369739641842,0.0,0.226766178468128,10.88788800902588,5.098940871020432,10.369424837793142,2.0445934130781156,23.01765251951553,-10.95337508977023,-7.962747828336559,10.612812518657872,-18.825848367671764,-2.0991502663647896,0.0,0.5653488671287722,0.4450794997305738,3.241408934707904,4.236254295532646,0.9948453608247423,0.22036025741491172,0.11808365926012983,0.16238545246277203,0.1491325410462008,0.18722186052386172,0.2289481399661812,0.18722186052386172
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,5,closest_parent,1213,1213,1,0.022577126786394588,0.0,0.07947678777855777,0.0,0.0,0.01763304937253824,0.0,0.06762507195076499,0.0,0.0,0.06284483491443649,0.0,0.20839298581928645,0.0,0.0,0.019309780171280582,0.0,0.09828189973752116,0.0,0.0,0.027847370281035726,0.0,0.09681115278249317,0.0,0.0,0.027349215566032932,0.0,0.09916192081689847,0.0,0.0,9.792731536055168,9.564145484328405,5.01829912284458,5.919358530953039,14.289832020986903,-6.510178554713918,-5.910107583212392,4.696345908417212,-10.20125579413441,-2.6260480662382832,0.0,0.4670082524098798,0.05530244048478887,0.6347897774113768,0.7345424567188789,0.09975267930750206,0.03630144352972895,0.01220528552679732,0.02519923055784556,0.014183154712833195,0.015794064263745144,0.02826161426738508,0.015794064263745144
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,5,parent1,1213,1213,1,0.029152731204974885,0.0,0.09878226639646012,0.0,0.0,0.01999175597691673,0.0,0.07321428775913069,0.0,0.0,0.06780877744492461,0.0,0.21963717009914424,0.0,0.0,0.018661381212906357,0.0,0.09924521887920958,0.0,0.0,0.03422135783560988,0.0,0.11549161903243957,0.0,0.0,0.027349215566032932,0.0,0.09916192081689847,0.0,0.0,9.792731536055168,9.564145484328405,5.01829912284458,5.919358530953039,14.289832020986903,-6.544942326314386,-5.979758797509895,4.711011762852856,-10.211723950911022,-2.7078441482196034,0.0,0.5648554562035817,0.07140931606070106,0.7197032151690025,0.8021434460016488,0.08244023083264633,0.044039066235632585,0.01619424526156039,0.03360813410277549,0.02047609233305853,0.023269688903668317,0.03705425745821459,0.023269688903668317
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,5,parent2,1213,1213,1,0.028444591003156165,0.0,0.09684460544721611,0.0,0.0,0.018961253091508652,0.0,0.07055110237966548,0.0,0.0,0.06635681212938384,0.0,0.2163391306115686,0.0,0.0,0.018551669087530587,0.0,0.09522670948560372,0.0,0.0,0.033107743939432034,0.0,0.11157739285852065,0.0,0.0,0.027349215566032932,0.0,0.09916192081689847,0.0,0.0,9.792731536055168,9.564145484328405,5.01829912284458,5.919358530953039,14.289832020986903,-6.4213699084352465,-5.724835576673463,4.697531761487781,-10.140526040168718,-2.563297309673583,0.0,0.5233165727837542,0.06967473389989369,0.6826051112943117,0.765045342126958,0.08244023083264633,0.04231299551868262,0.015920750078302803,0.032701291563616376,0.018527296876431253,0.0225947885005782,0.0371033290241864,0.0225947885005782
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,6,closest_parent,1197,1197,1,0.15081482362500193,0.1714886511661748,0.14004044949281072,0.0,0.266060553380248,0.2066740926390049,0.2222222222222222,0.20225711502523622,0.0,0.3611111111111111,0.4517675478671386,0.56,0.3917188728672663,0.0,0.8571428571428571,0.13951497268982155,0.0,0.22150660689152563,0.0,0.2,0.21120087432787346,0.254181838871188,0.1873247971822803,0.0,0.3891330891330891,0.08249157278226704,0.0,0.1461825991889822,0.0,0.1371965712573732,12.215631375903431,3.788446091980476,12.655184152488845,0.5932651697250071,26.658447345347945,-14.07924788616218,-7.616837031395189,12.62443560650763,-27.629283120855675,-2.0768119110909424,0.0,0.5715081944556015,0.3694193635290964,7.440267335004177,8.543024227234753,1.1027568922305764,0.27490095961203725,0.1189643766208025,0.1268866610971874,0.07119140443701845,0.1332959093386443,0.1703898405966075,0.13329590933864427
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,6,parent1,1197,1197,1,0.16755761748071657,0.1917823160023758,0.15057809804644956,0.0,0.3070250857701713,0.21358952937900305,0.2222222222222222,0.2021095168857896,0.0,0.3611111111111111,0.47858474525241895,0.6190476190476191,0.4025999278177519,0.0,0.875,0.13985280435597405,0.0,0.22820171368318473,0.0,0.2222222222222222,0.2280999553806359,0.2750731258973016,0.19681400429761767,0.0,0.417989417989418,0.08249157278226704,0.0,0.1461825991889822,0.0,0.1371965712573732,12.215631375903431,3.788446091980476,12.655184152488845,0.5932651697250071,26.658447345347945,-14.325967606066856,-10.058741836076656,12.564255985301829,-27.605710574812772,-2.084519838282908,0.0,0.5915676960080525,0.4104306653442026,7.68922305764411,8.68421052631579,0.9949874686716792,0.3091112427649168,0.13139314568564703,0.12969924812030076,0.08033556112503479,0.14518178332985904,0.21147264621575396,0.145181783329859
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,6,parent2,1197,1197,1,0.16546410156919028,0.186569210062818,0.1493269476462754,0.0,0.3067721263122733,0.215840527244036,0.2222222222222222,0.20754681698964392,0.0,0.3611111111111111,0.47471389588683416,0.6086956521739131,0.40045663883224414,0.0,0.8666666666666667,0.1359234262005897,0.0,0.22678758631415843,0.0,0.2,0.22724348276561984,0.2750731258973016,0.1962143500200237,0.0,0.4166666666666666,0.08249157278226704,0.0,0.1461825991889822,0.0,0.1371965712573732,12.215631375903431,3.788446091980476,12.655184152488845,0.5932651697250071,26.658447345347945,-14.059343250008638,-7.661478849953266,12.685250843015668,-27.54838679754064,-2.035366603032017,0.0,0.5733044422809705,0.4053026195925656,7.770258980785297,8.791979949874687,1.0217209690893903,0.3022607390177403,0.12850430520282158,0.13028404344193817,0.08101178873108694,0.14692605345861592,0.20143390096397612,0.1469260534586159
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,7,closest_parent,1150,1150,1,0.09586538335861503,0.0847108371220939,0.11335997091077259,0.0,0.1716088240078763,0.07741545893719805,0.0277777777777777,0.09611622235098755,0.0,0.1388888888888889,0.30110162094557735,0.1111111111111111,0.32782528841869263,0.0,0.5714285714285714,0.0824274107534977,0.0,0.179641991353983,0.0,0.0,0.1303834033721229,0.11336996336996336,0.14441325353742146,0.0,0.22008547008547,0.06830085295653218,0.0,0.136484855208766,0.0,0.0,10.520390594385235,2.729012782212655,11.633042179774613,1.7277957565337134,26.477733881983948,-13.086567689097153,-4.914822181168926,12.314599165686566,-27.366500156860713,-2.015023280977331,0.0,0.5462360373562878,0.2348212732249047,2.7869565217391306,3.220869565217391,0.4339130434782609,0.15297791402970431,0.07233162351998666,0.10010144927536231,0.06512391304347824,0.08408240232345089,0.1029587618973808,0.0840824023234509
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,arithmetic_recombination,7,parent1,1150,1150,1,0.11218842330204783,0.0982092751647982,0.13143080052408176,0.0,0.1755368255458123,0.08618357487922704,0.0555555555555555,0.10439834838832994,0.0,0.1666666666666666,0.3259355811445998,0.2222222222222222,0.34268076730701547,0.0,0.6,0.07965596963423051,0.0,0.17492686800420984,0.0,0.0,0.14596565586606647,0.1159188034188034,0.1572729264023084,0.0,0.2488344988344988,0.06830085295653218,0.0,0.136484855208766,0.0,0.0,10.520390594385235,2.729012782212655,11.633042179774613,1.7277957565337134,26.477733881983948,-13.100823704798808,-5.311163694271727,12.268747285276413,-27.366500156860713,-2.1131285256621926,0.0,0.6066927227003621,0.2748043921373834,3.102608695652174,3.4869565217391303,0.3843478260869565,0.16976900431197106,0.08192510420809651,0.11921739130434782,0.07544106280193236,0.1037590313920237,0.12592055372873787,0.1037590313920237
