crossover_type,child_generation,parent_slot,pair_count,child_count,run_count,morph_distance_mean,morph_distance_median,morph_distance_std,morph_distance_q25,morph_distance_q75,shape_distance_mean,shape_distance_median,shape_distance_std,shape_distance_q25,shape_distance_q75,occupied_union_material_distance_mean,occupied_union_material_distance_median,occupied_union_material_distance_std,occupied_union_material_distance_q25,occupied_union_material_distance_q75,material_substitution_distance_mean,material_substitution_distance_median,material_substitution_distance_std,material_substitution_distance_q25,material_substitution_distance_q75,trait_profile_distance_mean,trait_profile_distance_median,trait_profile_distance_std,trait_profile_distance_q25,trait_profile_distance_q75,parent_pair_morph_distance_mean,parent_pair_morph_distance_median,parent_pair_morph_distance_std,parent_pair_morph_distance_q25,parent_pair_morph_distance_q75,child_fitness_mean,child_fitness_median,child_fitness_std,child_fitness_q25,child_fitness_q75,fitness_delta_mean,fitness_delta_median,fitness_delta_std,fitness_delta_q25,fitness_delta_q75,morph_distance_min,morph_distance_max,morph_distance_raw_mean,shape_distance_raw_mean,occupied_union_material_distance_raw_mean,material_substitution_distance_raw_mean,size_norm_abs_diff_mean,symmetry_abs_diff_mean,proportion_abs_diff_mean,coverage_abs_diff_mean,relative_joints_abs_diff_mean,relative_limbs_abs_diff_mean,muscle_prop_abs_diff_mean
arithmetic_recombination,26,closest_parent,248,25,10,0.09310336646623622,0.0,0.1293993757068273,0.0,0.184015152442067,0.08702956989247311,0.0,0.12395783285753487,0.0,0.1666666666666666,0.28228084940840015,0.0,0.3371408406593084,0.0,0.6038461538461538,0.11512424225490987,0.0,0.19693921217941593,0.0,0.17045454545454541,0.12555450572482474,0.0,0.1620361448011115,0.0,0.2559476408699781,0.03237268700817203,0.0,0.07188936627413509,0.0,0.0,18.105172543905027,12.590517585165813,18.60296754156627,2.6468775013690373,27.091056817713543,-16.07484507532447,-10.631597060012071,18.3965820390653,-25.89639149317312,-1.6896977987891812,0.0,0.4761322991357962,0.22805574117762895,3.1330645161290325,4.088709677419355,0.9556451612903226,0.15605964356017954,0.076957528532553,0.08709677419354837,0.05511872759856629,0.0697538671232041,0.10758817795108117,0.0697538671232041
arithmetic_recombination,26,parent1,248,25,10,0.10099588582274556,0.0,0.13160737688546587,0.0,0.1920561006552462,0.09811827956989247,0.0,0.12963986643975234,0.0,0.1666666666666666,0.3086236408231334,0.1428571428571428,0.3426273224932668,0.0,0.6278409090909091,0.12717188441184746,0.0,0.20104884911822182,0.0,0.22916666666666666,0.1374431527183074,0.0192307692307692,0.16484398655089205,0.0,0.2693857012950419,0.03237268700817203,0.0,0.07188936627413509,0.0,0.0,18.105172543905027,12.590517585165813,18.60296754156627,2.6468775013690373,27.091056817713543,-15.989899627646144,-10.758362535489795,18.627310594046115,-25.99233412081061,-1.6690201564230902,0.0,0.4761322991357962,0.24738838638611627,3.532258064516129,4.580645161290323,1.0483870967741935,0.1729199681382835,0.08089111324003788,0.09502688172043011,0.06402217741935483,0.07570618660246978,0.116193539883056,0.07570618660246978
arithmetic_recombination,26,parent2,248,25,10,0.10084170608068485,0.0,0.13545443729529624,0.0,0.1981002565525193,0.09879032258064514,0.0,0.13469484901653997,0.0,0.1944444444444444,0.2988573134116265,0.0,0.3466588085441569,0.0,0.6363636363636364,0.11526718340859957,0.0,0.19822027615156226,0.0,0.18636363636363634,0.13547756354105742,0.0,0.16932208350092373,0.0,0.281620115995116,0.03237268700817203,0.0,0.07188936627413509,0.0,0.0,18.105172543905027,12.590517585165813,18.60296754156627,2.6468775013690373,27.091056817713543,-16.48173141362762,-10.605261949893716,18.971921973171813,-26.74409633887968,-1.6466643260415168,0.0,0.5350423765826432,0.24701072468939358,3.556451612903226,4.483870967741935,0.9274193548387096,0.16898010730113913,0.08038975332170128,0.09448924731182796,0.06187163978494622,0.07708215950311686,0.11594079083998438,0.07708215950311686
arithmetic_recombination,27,closest_parent,245,25,10,0.10682315863098836,0.0,0.139719698845829,0.0,0.1985552563263305,0.09909297052154194,0.0,0.13723664368651514,0.0,0.1666666666666666,0.307495204154765,0.0,0.35473731979643397,0.0,0.7,0.10652994645112544,0.0,0.1896559317611387,0.0,0.1666666666666666,0.14042884550313567,0.0,0.17391806056556525,0.0,0.2674814501737578,0.028212535196238012,0.0,0.06785430704113594,0.0,0.0,18.418545941716328,11.194950966489191,19.6671999295188,2.4869499308535907,26.52350880476888,-17.368410801914305,-11.638493449666168,17.25977427592691,-27.743575407716463,-2.594308184880777,0.0,0.5090563053292483,0.2616622313583063,3.5673469387755103,4.371428571428571,0.8040816326530612,0.1861376963285095,0.07595339453761768,0.09108843537414966,0.07007709750566893,0.08701098850953529,0.13550781418128358,0.08701098850953529
arithmetic_recombination,27,parent1,245,25,10,0.11420004318205101,0.0,0.14407299251930902,0.0,0.2153613021593992,0.10770975056689341,0.0,0.1460654564547194,0.0,0.1944444444444444,0.32615400516224236,0.1111111111111111,0.3593397336729998,0.0,0.7058823529411765,0.12278155163777832,0.0,0.20024910140541058,0.0,0.2,0.15303555175548542,0.0,0.18079106628996935,0.0,0.2961538461538462,0.028212535196238012,0.0,0.06785430704113594,0.0,0.0,18.418545941716328,11.194950966489191,19.6671999295188,2.4869499308535907,26.52350880476888,-17.355644751106723,-11.540511714986838,17.397673505381427,-27.710872754691025,-2.654846195729995,0.0,0.5350423765826432,0.27973183439982996,3.877551020408163,4.808163265306122,0.9306122448979591,0.20500018502940723,0.08433072906678137,0.09700680272108843,0.07582766439909296,0.09282219474185732,0.14361306493959552,0.09282219474185732
arithmetic_recombination,27,parent2,245,25,10,0.11167557430174858,0.0,0.1431744372255504,0.0,0.2038088953986587,0.10328798185941042,0.0,0.1412115019871185,0.0,0.1944444444444444,0.3207121656155503,0.05,0.3594142479560054,0.0,0.7058823529411765,0.12167855534523254,0.0,0.20084851218805683,0.0,0.2222222222222222,0.14651170832551813,0.0,0.1778847181549687,0.0,0.2749403340698887,0.028212535196238012,0.0,0.06785430704113594,0.0,0.0,18.418545941716328,11.194950966489191,19.6671999295188,2.4869499308535907,26.52350880476888,-17.240880141010045,-11.705164820428362,17.008143180823875,-27.38566688440042,-2.776144629393372,0.0,0.5090563053292483,0.2735481737715538,3.7183673469387757,4.6204081632653065,0.9020408163265307,0.1944215174896921,0.08010380088379708,0.09326530612244899,0.0734784580498866,0.09072508264395544,0.14302546659689516,0.09072508264395544
arithmetic_recombination,28,closest_parent,245,25,10,0.10323352822584286,0.0,0.13017477988076934,0.0,0.2139858185851472,0.09682539682539683,0.0,0.13523772263157555,0.0,0.1666666666666666,0.2960671498598019,0.0,0.34278022213329745,0.0,0.631578947368421,0.11300129889486685,0.0,0.19306964713744276,0.0,0.2,0.1391869184269366,0.0,0.17108114668106003,0.0,0.2817070184717243,0.03817091041721786,0.0,0.08458218883985096,0.0,0.0,18.172415092222572,10.1119858514908,20.356112246810756,2.6799975193569923,26.383196750642146,-17.56698374838261,-12.765187184809191,17.286590910722946,-27.67336055733528,-2.8055624060681588,0.0,0.4673257080292623,0.2528694685005198,3.4857142857142858,4.363265306122449,0.8775510204081632,0.1799171907401515,0.07416882863350922,0.09258503401360543,0.06645011337868478,0.09276085553838759,0.11335331335331333,0.09276085553838759
arithmetic_recombination,28,parent1,245,25,10,0.11530890895543427,0.0571544715054447,0.1351285958607622,0.0,0.2266136808915458,0.10997732426303854,0.0277777777777777,0.14691751546878337,0.0,0.1944444444444444,0.32789367545105536,0.1111111111111111,0.3540307201735711,0.0,0.7,0.12034775261034185,0.0,0.2012999459711751,0.0,0.25,0.15482694479165598,0.0684561052982105,0.17727492008517015,0.0,0.3056816112881201,0.03817091041721786,0.0,0.08458218883985096,0.0,0.0,18.172415092222572,10.1119858514908,20.356112246810756,2.6799975193569923,26.383196750642146,-17.511532535771344,-12.765187184809191,17.25957417582313,-27.6413611714801,-2.889712564094399,0.0,0.5090563053292483,0.2824479897378556,3.9591836734693877,4.885714285714286,0.926530612244898,0.20212271290555234,0.0784315824056457,0.10108843537414966,0.0737301587301587,0.1022614267853416,0.13304552590266874,0.10226142678534159
arithmetic_recombination,28,parent2,245,25,10,0.10823596551531782,0.0,0.1334741572620925,0.0,0.2139858185851472,0.10453514739229025,0.0,0.144307773600477,0.0,0.1944444444444444,0.3137815162219936,0.0,0.35305711329272255,0.0,0.6666666666666666,0.12291749500332932,0.0,0.2031912333566761,0.0,0.2222222222222222,0.14580143376193574,0.0,0.1750302182580315,0.0,0.2827991452991453,0.03817091041721786,0.0,0.08458218883985096,0.0,0.0,18.172415092222572,10.1119858514908,20.356112246810756,2.6799975193569923,26.383196750642146,-17.417943593248676,-11.926539219956757,17.38052023234116,-27.88206921766283,-2.988648907382487,0.0,0.4673257080292623,0.2651228873300048,3.763265306122449,4.706122448979592,0.9428571428571428,0.19066979137554735,0.0751697630697125,0.09537414965986393,0.0682596371882086,0.09506188394701692,0.12539944182801324,0.09506188394701692
arithmetic_recombination,29,closest_parent,238,25,10,0.09660042957495014,0.0,0.12991978927354433,0.0,0.186569210062818,0.08753501400560224,0.0,0.12745354549495955,0.0,0.1666666666666666,0.27130528000717896,0.0,0.32868090151696117,0.0,0.5628019323671497,0.10299107591104885,0.0,0.1773132721831456,0.0,0.1666666666666666,0.12931985599923204,0.0,0.1667787184838246,0.0,0.2734128713866347,0.03393862703820107,0.0,0.08149759583711706,0.0,0.0,20.27847352591248,13.873416951714976,20.296311828949754,3.1536822122116472,27.15204728336703,-16.468236807147672,-10.836251434420376,17.75355246333523,-27.358961344140358,-1.9603933784465146,0.0,0.5350423765826432,0.23662176139228916,3.1512605042016806,4.008403361344538,0.8571428571428571,0.1746829794194567,0.07974259555135545,0.076890756302521,0.06053804855275442,0.07651667219250848,0.12076390579541837,0.07651667219250846
arithmetic_recombination,29,parent1,238,25,10,0.10295809266710026,0.0,0.13645661042634188,0.0,0.198207515051402,0.09103641456582633,0.0,0.13112889235899367,0.0,0.1666666666666666,0.2806564094476754,0.0,0.33352469781774113,0.0,0.5714285714285714,0.10870290609766896,0.0,0.1797344168287777,0.0,0.2,0.13818139102054475,0.0,0.17465511708692974,0.0,0.27751348188848185,0.03393862703820107,0.0,0.08149759583711706,0.0,0.0,20.27847352591248,13.873416951714976,20.296311828949754,3.1536822122116472,27.15204728336703,-16.33621504221614,-10.836251434420376,17.697745574401907,-27.525858004172424,-1.9603933784465146,0.0,0.5350423765826432,0.25219479192458205,3.277310924369748,4.168067226890757,0.8907563025210085,0.1846114683408431,0.08196715175905289,0.09376750700280112,0.06171218487394956,0.0797667605757368,0.1288891605593286,0.0797667605757368
arithmetic_recombination,29,parent2,238,25,10,0.10234288285654927,0.0,0.13182931505734694,0.0,0.20359218577081178,0.10014005602240895,0.0,0.14100711921494835,0.0,0.1666666666666666,0.2985650120255109,0.0,0.34787724917559465,0.0,0.6363636363636364,0.11353331574895431,0.0,0.19087480906712556,0.0,0.2,0.13812801275360043,0.0,0.1698974685791597,0.0,0.2874130634884683,0.03393862703820107,0.0,0.08149759583711706,0.0,0.0,20.27847352591248,13.873416951714976,20.296311828949754,3.1536822122116472,27.15204728336703,-16.12832540073125,-10.484809711207141,17.90538588869948,-27.16497817209519,-1.767322404895621,0.0,0.5350423765826432,0.2506878418039778,3.6050420168067228,4.5588235294117645,0.9537815126050421,0.1870387658022223,0.08110785128870057,0.08081232492997198,0.06494981325863677,0.080448954365158,0.12932579208839712,0.080448954365158
arithmetic_recombination,30,closest_parent,247,25,10,0.085587546755551,0.0,0.12393861460104141,0.0,0.1655460685550517,0.09244264507422402,0.0,0.13782132725153698,0.0,0.1805555555555555,0.2617276315574592,0.0,0.32956170558607534,0.0,0.5909090909090909,0.10779530067455763,0.0,0.18407822407987387,0.0,0.1666666666666666,0.11960150201780383,0.0,0.16352847725331482,0.0,0.25571883235837867,0.03274261528700157,0.0,0.08587494899550485,0.0,0.0,21.32647920452815,16.45142386156399,21.32173048636299,2.3196785401001434,28.448831456005657,-16.284003262128376,-9.259672306499365,18.88620307649083,-26.352242522873496,-1.3444936188516667,0.0,0.5350423765826432,0.20964581788769787,3.327935222672065,4.194331983805668,0.8663967611336032,0.15261131708970166,0.06915281023025974,0.07307692307692307,0.051700404858299576,0.08134462667810205,0.08663957499989887,0.08134462667810205
arithmetic_recombination,30,parent1,247,25,10,0.09304088088666686,0.0,0.13227417864387908,0.0,0.18080261637227973,0.09604138551506972,0.0,0.14012387998135906,0.0,0.1944444444444444,0.27268187445190334,0.0,0.341711975755779,0.0,0.6220238095238095,0.10194486456096363,0.0,0.1760953681533782,0.0,0.1547619047619047,0.12786240665848825,0.0,0.17358820893997706,0.0,0.2726354171532338,0.03274261528700157,0.0,0.08587494899550485,0.0,0.0,21.32647920452815,16.45142386156399,21.32173048636299,2.3196785401001434,28.448831456005657,-16.22953230313004,-9.259672306499365,18.8547690237649,-26.31395022220909,-1.3444936188516667,0.0,0.5350423765826432,0.2279026833914019,3.45748987854251,4.238866396761134,0.7813765182186235,0.17145662149234428,0.07112157106391322,0.07921727395411605,0.051727395411605925,0.08646562864609766,0.10495434614867813,0.08646562864609766
arithmetic_recombination,30,parent2,247,25,10,0.09023662591171111,0.0,0.12730034158015777,0.0,0.16911963803127264,0.09761583445793973,0.0,0.14218645441618333,0.0,0.1944444444444444,0.27691984292256344,0.0,0.33978084041851553,0.0,0.6138716356107661,0.10839416228042592,0.0,0.18585654200960539,0.0,0.1818181818181818,0.12685245308199214,0.0,0.16949201682589793,0.0,0.2585699023199023,0.03274261528700157,0.0,0.08587494899550485,0.0,0.0,21.32647920452815,16.45142386156399,21.32173048636299,2.3196785401001434,28.448831456005657,-16.228525281666418,-8.310539721189791,18.76691264298601,-26.513148470221644,-1.6753317601848199,0.0,0.5420031930098375,0.2210336895940991,3.51417004048583,4.42914979757085,0.9149797570850202,0.16167255732753782,0.07076970039204154,0.07941970310391364,0.055380116959064314,0.08541113211335444,0.09462131435815646,0.08541113211335444
arithmetic_recombination,31,closest_parent,246,25,10,0.09119128266194934,0.0,0.1188837749802936,0.0,0.18555284121476864,0.0927055103884372,0.0,0.130036253319234,0.0,0.1666666666666666,0.287912792603403,0.0,0.3361516367721164,0.0,0.5977272727272727,0.1319773947822728,0.0,0.21128329549803343,0.0,0.2,0.13128909004175868,0.0,0.1627027572693534,0.0,0.26249958908612747,0.04567468062895341,0.0,0.09979664157960248,0.0,0.0,17.30671970377211,10.554148584821096,19.22831557834819,1.8137610773473911,26.36177373514181,-21.12780283425529,-19.78725507063912,20.381966205901076,-28.557293624788073,-2.5444395395113943,0.0,0.4799987535136478,0.22337211151168643,3.33739837398374,4.426829268292683,1.089430894308943,0.16225123001863542,0.06632924472726631,0.08807588075880758,0.05379855465221318,0.07696411026236215,0.09832518430079404,0.07696411026236213
arithmetic_recombination,31,parent1,246,25,10,0.10283027864063941,0.0,0.1269324981641584,0.0,0.19498159608481852,0.10399728997289973,0.0,0.139011529566749,0.0,0.1944444444444444,0.3173129991399583,0.0909090909090909,0.349260145530594,0.0,0.6363636363636364,0.13722865353160602,0.0,0.21331843298932174,0.0,0.26704545454545453,0.14450735445008378,0.0,0.17005198845167196,0.0,0.2827991452991453,0.04567468062895341,0.0,0.09979664157960248,0.0,0.0,17.30671970377211,10.554148584821096,19.22831557834819,1.8137610773473911,26.36177373514181,-21.014986874313117,-19.574044662785912,20.411023347374257,-28.112165911676,-2.5444395395113943,0.0,0.4799987535136478,0.2518817127777824,3.7439024390243905,4.857723577235772,1.113821138211382,0.18767193738452137,0.0736371250246505,0.09444444444444443,0.06190266485998192,0.08395314931362276,0.12080240220484122,0.08395314931362276
arithmetic_recombination,31,parent2,246,25,10,0.10211502628283244,0.0,0.12763603813440447,0.0,0.1910768237195851,0.10523938572719059,0.0,0.14145116331595434,0.0,0.1944444444444444,0.30948427093568576,0.0909090909090909,0.3468493943291088,0.0,0.6363636363636364,0.13570112730895784,0.0,0.2137350396638584,0.0,0.2078947368421052,0.14192787894043055,0.0,0.16777681921563523,0.0,0.28149801587301587,0.04567468062895341,0.0,0.09979664157960248,0.0,0.0,17.30671970377211,10.554148584821096,19.22831557834819,1.8137610773473911,26.36177373514181,-20.963842897722465,-19.476420465359205,20.474355950381785,-28.499327354833408,-2.432085868759029,0.0,0.5350423765826432,0.2501297094638327,3.7886178861788617,4.90650406504065,1.1178861788617886,0.17912833296384983,0.0783410903493211,0.0836720867208672,0.06465560072267389,0.08052654663458482,0.12042816036718475,0.08052654663458482
arithmetic_recombination,32,closest_parent,245,25,10,0.09131760612788353,0.0,0.11982505214909592,0.0,0.1707809760053739,0.09308390022675736,0.0,0.13846661708393038,0.0,0.1666666666666666,0.27986652084588615,0.0,0.3388065018016661,0.0,0.6111111111111112,0.13850681398100365,0.0,0.21462946691015317,0.0,0.2222222222222222,0.13005430695886452,0.0,0.16098622588635045,0.0,0.2488344988344988,0.04306433149870311,0.0,0.0957873535496761,0.0,0.0,19.036715409662534,11.937135270027529,20.10537914649483,2.251138405312836,27.21720845728153,-19.990194027276647,-13.460918542750065,22.047554981363387,-27.932349250400826,-1.4336739995908587,0.0,0.4799987535136478,0.223681539545765,3.3510204081632655,4.481632653061224,1.1306122448979592,0.14344207027501396,0.07009662844754774,0.07619047619047618,0.06186507936507935,0.07392777164496377,0.10155692380182174,0.07392777164496377
arithmetic_recombination,32,parent1,245,25,10,0.10348947421243693,0.0226804605813257,0.12840087220789237,0.0,0.1897096569135632,0.1020408163265306,0.0,0.1442816712267768,0.0,0.1666666666666666,0.30587070829064983,0.0909090909090909,0.3489446071991739,0.0,0.6666666666666666,0.14768830202393102,0.0,0.21965003637968883,0.0,0.25,0.14116127870535328,0.0238667582417582,0.16648090887634556,0.0,0.2754662004662004,0.04306433149870311,0.0,0.0957873535496761,0.0,0.0,19.036715409662534,11.937135270027529,20.10537914649483,2.251138405312836,27.21720845728153,-19.91466048305492,-13.460918542750065,22.060405361756686,-27.932349250400826,-1.4336739995908587,0.0,0.4799987535136478,0.25349640556938846,3.673469387755102,4.873469387755102,1.2,0.16193260724378433,0.07784779179737161,0.08102040816326529,0.06858843537414964,0.07946653397149384,0.12749597341434074,0.07946653397149384
arithmetic_recombination,32,parent2,245,25,10,0.10102925324586971,0.0,0.1266640571161624,0.0,0.186569210062818,0.10192743764172334,0.0,0.14404510916702792,0.0,0.1944444444444444,0.2984327553143076,0.0,0.34824790066325517,0.0,0.6666666666666666,0.14099136487586603,0.0,0.2178790459004911,0.0,0.2222222222222222,0.141010363166735,0.0,0.1674548354030284,0.0,0.2775946275946276,0.04306433149870311,0.0,0.0957873535496761,0.0,0.0,19.036715409662534,11.937135270027529,20.10537914649483,2.251138405312836,27.21720845728153,-19.64428224161218,-13.60125319927992,21.86086138983123,-27.61584472823449,-1.1741964027307858,0.0,0.5298380441886208,0.24747011954680195,3.669387755102041,4.8040816326530615,1.1346938775510205,0.16394454099357111,0.07843316333491349,0.07884353741496598,0.06506235827664397,0.0792256228428592,0.1254237599135558,0.0792256228428592
arithmetic_recombination,33,closest_parent,245,25,10,0.09339841259282626,0.0,0.1265814657189235,0.0,0.1789889967300036,0.09036281179138321,0.0,0.13132834683166086,0.0,0.1666666666666666,0.2786901793503075,0.0,0.32998920404384113,0.0,0.6,0.11862209152725359,0.0,0.19057601895846696,0.0,0.2,0.1314867521840333,0.0,0.1684585360807242,0.0,0.2724358974358974,0.02609690445334896,0.0,0.07727894296184404,0.0,0.0,20.440095922248574,16.62579979732415,19.890736458876027,2.409663315968034,28.23849247181145,-18.91883823119872,-8.064881629410728,22.583275613782245,-28.23860615165055,-0.9705504197010696,0.0,0.4799987535136478,0.22877845363835916,3.253061224489796,4.318367346938776,1.0653061224489795,0.17092618941045268,0.06274619650033429,0.08503401360544217,0.05608843537414965,0.08247628487786333,0.10381924198250728,0.08247628487786333
arithmetic_recombination,33,parent1,245,25,10,0.10552007840963376,0.0,0.13348491007490396,0.0,0.1933364904341642,0.09773242630385487,0.0,0.1369728074161529,0.0,0.1666666666666666,0.2964186753441096,0.0,0.3372975159182978,0.0,0.6363636363636364,0.123315969078274,0.0,0.19466438752826065,0.0,0.2222222222222222,0.14132724303817137,0.0,0.17134333551704456,0.0,0.2828879453879453,0.02609690445334896,0.0,0.07727894296184404,0.0,0.0,20.440095922248574,16.62579979732415,19.890736458876027,2.409663315968034,28.23849247181145,-18.883718728577126,-8.064881629410728,22.587744389286577,-28.22394202060783,-0.9705504197010696,0.0,0.4799987535136478,0.2584703497220746,3.5183673469387755,4.595918367346939,1.0775510204081633,0.18256622204688386,0.0694568288052043,0.08537414965986394,0.06413832199546483,0.0896564036786304,0.13233236151603497,0.08965640367863038
arithmetic_recombination,33,parent2,245,25,10,0.0967414885740445,0.0,0.1284748807676048,0.0,0.1813968133591861,0.0929705215419501,0.0,0.13327084472105385,0.0,0.1666666666666666,0.28705213485512016,0.0,0.33535864028369383,0.0,0.6111111111111112,0.11660071154668993,0.0,0.18829791640316315,0.0,0.2142857142857142,0.135881085304634,0.0,0.1710753397386559,0.0,0.2750374625374625,0.02609690445334896,0.0,0.07727894296184404,0.0,0.0,20.440095922248574,16.62579979732415,19.890736458876027,2.409663315968034,28.23849247181145,-18.73723869940708,-7.86935482844077,22.430740377681,-27.727766740049155,-0.9864052457686014,0.0,0.4799987535136478,0.23696728396369804,3.3469387755102042,4.383673469387755,1.036734693877551,0.17874238282088378,0.0630183053438717,0.08136054421768707,0.059739229024943295,0.08463829253807027,0.11558794946550048,0.08463829253807027
arithmetic_recombination,34,closest_parent,240,25,10,0.0953621606210123,0.0,0.12552467104875611,0.0,0.18314833422909402,0.0917824074074074,0.0,0.142372919940823,0.0,0.14583333333333331,0.28270375386218344,0.0,0.3399696447430666,0.0,0.6327751196172249,0.12979915135246017,0.0,0.2098847339444389,0.0,0.2222222222222222,0.13163974476827134,0.0,0.16501456251173052,0.0,0.2644049094123059,0.017565122744039145,0.0,0.06379633810902983,0.0,0.0,20.77025969733056,15.455087717969187,21.06025255402229,1.8447531454825463,28.321819842972637,-18.705754590023194,-9.665227247852265,21.277255102697268,-28.298335438244173,-0.959106157627592,0.0,0.4761993596421848,0.23358863429081156,3.3041666666666667,4.391666666666667,1.0875,0.15659023710494296,0.07199952341689957,0.09909722222222221,0.06027777777777776,0.0783546780876502,0.09576465779590777,0.07835467808765022
arithmetic_recombination,34,parent1,240,25,10,0.09748716823095588,0.0,0.12683352115600066,0.0,0.18521658240879546,0.09247685185185185,0.0,0.1427360220653057,0.0,0.14583333333333331,0.2843862270907093,0.0,0.3407412784481279,0.0,0.6327751196172249,0.13084081801912684,0.0,0.21205292775018483,0.0,0.2222222222222222,0.13309733980741717,0.0,0.16506225779545505,0.0,0.2644049094123059,0.017565122744039145,0.0,0.06379633810902983,0.0,0.0,20.77025969733056,15.455087717969187,21.06025255402229,1.8447531454825463,28.321819842972637,-18.70192617117113,-9.665227247852265,21.27643724576834,-28.298335438244173,-0.959106157627592,0.0,0.4761993596421848,0.23879381863470453,3.3291666666666666,4.416666666666667,1.0875,0.1577444260532496,0.0717361756535518,0.10013888888888887,0.059554398148148134,0.0785649743273582,0.10247596731971731,0.0785649743273582
arithmetic_recombination,34,parent2,240,25,10,0.10340968384037848,0.0,0.13023827887990816,0.0,0.1933364904341642,0.09328703703703703,0.0,0.14160746009222924,0.0,0.14583333333333331,0.2896193960903257,0.0,0.340623183181728,0.0,0.6363636363636364,0.13146221051551935,0.0,0.20915453219834965,0.0,0.2222222222222222,0.13915645243230043,0.0,0.16783570937901446,0.0,0.275127997002997,0.017565122744039145,0.0,0.06379633810902983,0.0,0.0,20.77025969733056,15.455087717969187,21.06025255402229,1.8447531454825463,28.321819842972637,-18.75030218706338,-9.384736615955845,21.629526120751986,-28.058414544930528,-0.7833387736577766,0.0,0.4761993596421848,0.2533009598714585,3.3583333333333334,4.416666666666667,1.0583333333333333,0.15816626524347113,0.07872391014128628,0.10222222222222221,0.0691898148148148,0.08513498111795323,0.11519918160543159,0.08513498111795323
arithmetic_recombination,35,closest_parent,247,25,10,0.07981649155733579,0.0,0.11989509143344818,0.0,0.14721480970917322,0.08434547908232118,0.0,0.1358607369826928,0.0,0.1388888888888889,0.25007756095364675,0.0,0.3300835501663048,0.0,0.5714285714285714,0.11419753739949023,0.0,0.18605079642173364,0.0,0.2,0.11328457238609166,0.0,0.16021269185096867,0.0,0.21607905982905978,0.02576208594012933,0.0,0.06721962518926775,0.0,0.0,20.43704313021739,16.860271013235156,19.572010609493763,2.5226999000040893,27.883950233462425,-19.366358971878114,-10.252145473507738,22.003569973575008,-28.578212951901058,-1.5573785376353069,0.0,0.5674909341649895,0.1955096773746342,3.0364372469635628,3.9473684210526314,0.9109311740890689,0.14534342466176106,0.04838285784700643,0.08171390013495276,0.04472672064777326,0.06497934149010763,0.08945377609345219,0.06497934149010763
arithmetic_recombination,35,parent1,247,25,10,0.08679995224855797,0.0,0.12254394529320757,0.0,0.16023972245706186,0.08591992802519116,0.0,0.13535608498263085,0.0,0.1388888888888889,0.2594898086250037,0.0,0.3286229058791375,0.0,0.5714285714285714,0.11961814018851408,0.0,0.186588352335852,0.0,0.2222222222222222,0.11970254924603882,0.0,0.16002111727136392,0.0,0.22284451659451654,0.02576208594012933,0.0,0.06721962518926775,0.0,0.0,20.43704313021739,16.860271013235156,19.572010609493763,2.5226999000040893,27.883950233462425,-19.33049136647025,-10.252145473507738,22.024392609079555,-28.578212951901058,-1.5573785376353069,0.0,0.5674909341649895,0.21261559270691244,3.0931174089068825,4.048582995951417,0.9554655870445344,0.15078009325632438,0.05802000432625817,0.08515519568151146,0.04625618533513269,0.06908167190822752,0.09925713063364884,0.06908167190822752
arithmetic_recombination,35,parent2,247,25,10,0.09165634907747162,0.0,0.12512313807639908,0.0,0.1632305427367166,0.08715699505173188,0.0,0.13494536266989685,0.0,0.1388888888888889,0.2647526294748691,0.0,0.33065116158052044,0.0,0.5773809523809523,0.12263442215216447,0.0,0.1923104516653389,0.0,0.2222222222222222,0.12333101206912282,0.0,0.16094383295309472,0.0,0.2292331676260247,0.02576208594012933,0.0,0.06721962518926775,0.0,0.0,20.43704313021739,16.860271013235156,19.572010609493763,2.5226999000040893,27.883950233462425,-19.19885480029962,-8.812329800698933,22.025652435920826,-28.612473150049603,-1.3754263932149975,0.0,0.5674909341649895,0.22451128692622116,3.1376518218623484,4.109311740890688,0.97165991902834,0.15368683563675098,0.059297674024980505,0.08616734143049931,0.0494613135402609,0.07033480474030772,0.11460318808496944,0.07033480474030772
arithmetic_recombination,36,closest_parent,245,25,10,0.07282750199495683,0.0,0.11166986053412307,0.0,0.1529723293720608,0.0802721088435374,0.0,0.1365451279369866,0.0,0.1388888888888889,0.23494125032012955,0.0,0.328917094526917,0.0,0.5714285714285714,0.10881650095935809,0.0,0.1908916908944843,0.0,0.2,0.10559683525498323,0.0,0.1552254581578179,0.0,0.2282051282051282,0.017571661115033842,0.0,0.05032808505745329,0.0,0.0,22.351745995823695,20.130345506014045,19.934455780697384,3.4963344473414866,28.655381967210683,-17.907603447791523,-5.750015662951796,22.539844107006214,-28.20594092167352,-1.5202569435062188,0.0,0.4761993596421848,0.1783902191291682,2.889795918367347,3.7387755102040816,0.8489795918367347,0.13046682513512722,0.05414602710088409,0.07523809523809524,0.0482596371882086,0.06552944272310736,0.06534776448041753,0.06552944272310736
